+----------------------------------------------------+------------------------------------------------------------+---------+----------+---------+-----------+--------------------------------------------------------------+--------+---------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------------------------+------------------------------------------------------------+---------+----------+---------+-----------+--------------------------------------------------------------+--------+---------------------------------------------------------------------------+
| Mod name                                           | Registry name                                              | BlockID | Subtypes | Item ID | Item meta | Display name                                                 | Exists | Ore Dict keys                                                             |
| Forestry                                           | forestry:doors.balsa                                       |    2471 |    false |    7876 |         0 | Balsa Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.baobab                                      |    2466 |    false |    7871 |         0 | Baobab Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.cherry                                      |    2475 |    false |    7880 |         0 | Cherry Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.chestnut                                    |    2464 |    false |    7869 |         0 | Chestnut Door                                                | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.citrus                                      |    2483 |    false |    7888 |         0 | Citrus Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.cocobolo                                    |    2487 |    false |    7892 |         0 | Cocobolo Door                                                | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.ebony                                       |    2469 |    false |    7874 |         0 | Ebony Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.giganteum                                   |    2484 |    false |    7889 |         0 | Giant Sequoia Door                                           | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.greenheart                                  |    2474 |    false |    7879 |         0 | Greenheart Door                                              | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.ipe                                         |    2485 |    false |    7890 |         0 | Ipe Door                                                     | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.kapok                                       |    2468 |    false |    7873 |         0 | Kapok Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.larch                                       |    2460 |    false |    7865 |         0 | Larch Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.lime                                        |    2463 |    false |    7868 |         0 | Lime Door                                                    | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.mahoe                                       |    2476 |    false |    7881 |         0 | Mahoe Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.mahogany                                    |    2470 |    false |    7875 |         0 | Mahogany Door                                                | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.maple                                       |    2482 |    false |    7887 |         0 | Maple Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.padauk                                      |    2486 |    false |    7891 |         0 | Padauk Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.palm                                        |    2478 |    false |    7883 |         0 | Palm Door                                                    | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.papaya                                      |    2479 |    false |    7884 |         0 | Papaya Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.pine                                        |    2480 |    false |    7885 |         0 | Pine Door                                                    | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.plum                                        |    2481 |    false |    7886 |         0 | Plum Door                                                    | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.poplar                                      |    2477 |    false |    7882 |         0 | Poplar Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.sequoia                                     |    2467 |    false |    7872 |         0 | Sequoia Door                                                 | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.teak                                        |    2461 |    false |    7866 |         0 | Teak Door                                                    | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.walnut                                      |    2473 |    false |    7878 |         0 | Walnut Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.wenge                                       |    2465 |    false |    7870 |         0 | Wenge Door                                                   | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.willow                                      |    2472 |    false |    7877 |         0 | Willow Door                                                  | true   | doorWood                                                                  |
| Forestry                                           | forestry:doors.zebrawood                                   |    2488 |    false |    7893 |         0 | Zebrawood Door                                               | true   | doorWood                                                                  |
| Forestry                                           | forestry:engine_biogas                                     |    2282 |    false |    7678 |         0 | Biogas Engine                                                | true   |                                                                           |
| Forestry                                           | forestry:engine_clockwork                                  |    2283 |    false |    7679 |         0 | Clockwork Engine                                             | true   |                                                                           |
| Forestry                                           | forestry:engine_electrical                                 |    2514 |    false |    7939 |         0 | Electrical Engine                                            | true   |                                                                           |
| Forestry                                           | forestry:engine_generator                                  |    2515 |    false |    7940 |         0 | Bio Generator                                                | true   |                                                                           |
| Forestry                                           | forestry:engine_peat                                       |    2281 |    false |    7677 |         0 | Peat-fired Engine                                            | true   |                                                                           |
| Forestry                                           | forestry:escritoire                                        |    2236 |    false |    7607 |         0 | Escritoire                                                   | true   |                                                                           |
| Forestry                                           | forestry:fabricator                                        |    2278 |    false |    7674 |         0 | Thermionic Fabricator                                        | true   |                                                                           |
| Forestry                                           | forestry:fence.gates.acacia                                |    2336 |    false |    7741 |         0 | Desert Acacia Fence Gate                                     | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.balsa                                 |    2354 |    false |    7759 |         0 | Balsa Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.baobab                                |    2344 |    false |    7749 |         0 | Baobab Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.cherry                                |    2362 |    false |    7767 |         0 | Cherry Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.chestnut                              |    2340 |    false |    7745 |         0 | Chestnut Fence Gate                                          | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.citrus                                |    2378 |    false |    7783 |         0 | Citrus Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.cocobolo                              |    2386 |    false |    7791 |         0 | Cocobolo Fence Gate                                          | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.ebony                                 |    2350 |    false |    7755 |         0 | Ebony Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.acacia                      |    2337 |    false |    7742 |         0 | Desert Acacia Fence Gate (Fireproof)                         | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.balsa                       |    2355 |    false |    7760 |         0 | Balsa Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.baobab                      |    2345 |    false |    7750 |         0 | Baobab Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.cherry                      |    2363 |    false |    7768 |         0 | Cherry Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.chestnut                    |    2341 |    false |    7746 |         0 | Chestnut Fence Gate (Fireproof)                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.citrus                      |    2379 |    false |    7784 |         0 | Citrus Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.cocobolo                    |    2387 |    false |    7792 |         0 | Cocobolo Fence Gate (Fireproof)                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.ebony                       |    2351 |    false |    7756 |         0 | Ebony Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.giganteum                   |    2381 |    false |    7786 |         0 | Giant Sequoia Fence Gate (Fireproof)                         | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.greenheart                  |    2361 |    false |    7766 |         0 | Greenheart Fence Gate (Fireproof)                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.ipe                         |    2383 |    false |    7788 |         0 | Ipe Fence Gate (Fireproof)                                   | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.kapok                       |    2349 |    false |    7754 |         0 | Kapok Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.larch                       |    2333 |    false |    7738 |         0 | Larch Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.lime                        |    2339 |    false |    7744 |         0 | Lime Fence Gate (Fireproof)                                  | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.mahoe                       |    2365 |    false |    7770 |         0 | Mahoe Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.mahogany                    |    2353 |    false |    7758 |         0 | Mahogany Fence Gate (Fireproof)                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.maple                       |    2377 |    false |    7782 |         0 | Maple Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.padauk                      |    2385 |    false |    7790 |         0 | Padauk Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.palm                        |    2369 |    false |    7774 |         0 | Palm Fence Gate (Fireproof)                                  | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.papaya                      |    2371 |    false |    7776 |         0 | Papaya Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.pine                        |    2373 |    false |    7778 |         0 | Pine Fence Gate (Fireproof)                                  | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.plum                        |    2375 |    false |    7780 |         0 | Plum Fence Gate (Fireproof)                                  | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.poplar                      |    2367 |    false |    7772 |         0 | Poplar Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.sequoia                     |    2347 |    false |    7752 |         0 | Sequoia Fence Gate (Fireproof)                               | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.teak                        |    2335 |    false |    7740 |         0 | Teak Fence Gate (Fireproof)                                  | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.walnut                      |    2359 |    false |    7764 |         0 | Walnut Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.wenge                       |    2343 |    false |    7748 |         0 | Wenge Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.willow                      |    2357 |    false |    7762 |         0 | Willow Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.fireproof.zebrawood                   |    2389 |    false |    7794 |         0 | Zebrawood Fence Gate (Fireproof)                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.giganteum                             |    2380 |    false |    7785 |         0 | Giant Sequoia Fence Gate                                     | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.greenheart                            |    2360 |    false |    7765 |         0 | Greenheart Fence Gate                                        | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.ipe                                   |    2382 |    false |    7787 |         0 | Ipe Fence Gate                                               | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.kapok                                 |    2348 |    false |    7753 |         0 | Kapok Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.larch                                 |    2332 |    false |    7737 |         0 | Larch Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.lime                                  |    2338 |    false |    7743 |         0 | Lime Fence Gate                                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.mahoe                                 |    2364 |    false |    7769 |         0 | Mahoe Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.mahogany                              |    2352 |    false |    7757 |         0 | Mahogany Fence Gate                                          | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.maple                                 |    2376 |    false |    7781 |         0 | Maple Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.padauk                                |    2384 |    false |    7789 |         0 | Padauk Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.palm                                  |    2368 |    false |    7773 |         0 | Palm Fence Gate                                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.papaya                                |    2370 |    false |    7775 |         0 | Papaya Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.pine                                  |    2372 |    false |    7777 |         0 | Pine Fence Gate                                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.plum                                  |    2374 |    false |    7779 |         0 | Plum Fence Gate                                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.poplar                                |    2366 |    false |    7771 |         0 | Poplar Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.sequoia                               |    2346 |    false |    7751 |         0 | Sequoia Fence Gate                                           | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.teak                                  |    2334 |    false |    7739 |         0 | Teak Fence Gate                                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.acacia              |    2394 |    false |    7799 |         0 | Acacia Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.birch               |    2392 |    false |    7797 |         0 | Birch Fence Gate (Fireproof)                                 | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.dark_oak            |    2395 |    false |    7800 |         0 | Dark Oak Fence Gate (Fireproof)                              | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.jungle              |    2393 |    false |    7798 |         0 | Jungle Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.oak                 |    2390 |    false |    7795 |         0 | Oak Fence Gate (Fireproof)                                   | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.vanilla.fireproof.spruce              |    2391 |    false |    7796 |         0 | Spruce Fence Gate (Fireproof)                                | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.walnut                                |    2358 |    false |    7763 |         0 | Walnut Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.wenge                                 |    2342 |    false |    7747 |         0 | Wenge Fence Gate                                             | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.willow                                |    2356 |    false |    7761 |         0 | Willow Fence Gate                                            | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fence.gates.zebrawood                             |    2388 |    false |    7793 |         0 | Zebrawood Fence Gate                                         | true   | fenceGateWood                                                             |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         0 | Larch Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         1 | Teak Fence                                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         2 | Desert Acacia Fence                                          | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         3 | Lime Fence                                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         4 | Chestnut Fence                                               | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         5 | Wenge Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         6 | Baobab Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         7 | Sequoia Fence                                                | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         8 | Kapok Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |         9 | Ebony Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        10 | Mahogany Fence                                               | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        11 | Balsa Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        12 | Willow Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        13 | Walnut Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        14 | Greenheart Fence                                             | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.0                                          |    2327 |     true |    7732 |        15 | Cherry Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         0 | Mahoe Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         1 | Poplar Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         2 | Palm Fence                                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         3 | Papaya Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         4 | Pine Fence                                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         5 | Plum Fence                                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         6 | Maple Fence                                                  | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         7 | Citrus Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         8 | Giant Sequoia Fence                                          | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |         9 | Ipe Fence                                                    | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |        10 | Padauk Fence                                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |        11 | Cocobolo Fence                                               | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.1                                          |    2328 |     true |    7733 |        12 | Zebrawood Fence                                              | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         0 | Larch Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         1 | Teak Fence (Fireproof)                                       | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         2 | Desert Acacia Fence (Fireproof)                              | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         3 | Lime Fence (Fireproof)                                       | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         4 | Chestnut Fence (Fireproof)                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         5 | Wenge Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         6 | Baobab Fence (Fireproof)                                     | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         7 | Sequoia Fence (Fireproof)                                    | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         8 | Kapok Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |         9 | Ebony Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        10 | Mahogany Fence (Fireproof)                                   | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        11 | Balsa Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        12 | Willow Fence (Fireproof)                                     | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        13 | Walnut Fence (Fireproof)                                     | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        14 | Greenheart Fence (Fireproof)                                 | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.0                                |    2329 |     true |    7734 |        15 | Cherry Fence (Fireproof)                                     | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.1                                |    2330 |     true |    7735 |         0 | Mahoe Fence (Fireproof)                                      | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.1                                |    2330 |     true |    7735 |         1 | Poplar Fence (Fireproof)                                     | true   | fenceWood                                                                 |
| Forestry                                           | forestry:fences.fireproof.1                                |    2330 |     true |    7735 |         2 | Palm Fence (Fireproof)                                       | true   | fenceWood                                                                 |
